time,theta,phi,psi,delta
267.163,24.6598129272461,9.96253490447998,31.8227424621582,-186.704223632812
267.190000000002,24.8022060394287,9.52785110473633,31.0227508544922,-193.649612426758
267.230000000003,24.9746475219727,10.0564155578613,30.4809036254883,-192.15885925293
267.283000000003,25.079381942749,10.5932989120483,28.8616580963135,-192.327087402344
267.309999999998,25.3071060180664,11.0981187820435,29.0864524841309,-188.530975341797
267.353000000003,25.38307762146,11.6069641113281,27.4346752166748,-191.346664428711
267.400000000001,25.6495552062988,12.1358871459961,27.1927623748779,-186.702392578125
267.43,25.9126720428467,12.6606645584106,27.0062217712402,-187.730209350586
267.468000000001,26.271053314209,13.1543846130371,27.0170192718506,-188.07194519043
267.519,26.4445877075195,13.6228361129761,26.1781806945801,-188.973556518555
267.548000000003,26.6651821136475,14.0959091186523,26.2884216308594,-186.848663330078
267.588000000003,26.841911315918,14.5549287796021,24.4235992431641,-188.327789306641
267.637000000002,27.1516799926758,15.0276870727539,22.8837261199951,-182.612091064453
267.667000000001,27.3659114837646,15.5376968383789,20.8937854766846,-179.059188842773
267.707999999999,27.5719184875488,15.0998649597168,20.7599468231201,-173.79541015625
267.758999999998,27.834020614624,15.6142597198486,21.1318168640137,-174.794647216797
267.787000000004,28.1221160888672,16.0865612030029,20.0293998718262,-176.509674072266
267.826000000001,28.4723625183105,16.5063400268555,19.681755065918,-173.007522583008
267.878000000004,28.6851902008057,16.8824863433838,16.1961479187012,-172.854446411133
267.906999999999,29.0003452301025,16.297945022583,13.9411325454712,-161.749908447266
267.947,29.2351493835449,16.6686534881592,12.761926651001,-156.324310302734
267.995000000003,29.4977474212646,17.0204257965088,11.4211301803589,-153.876876831055
268.025999999998,29.7408027648926,17.3510036468506,10.7557125091553,-150.30061340332
268.067000000003,30.020299911499,17.6460838317871,9.69913101196289,-149.084045410156
268.116000000002,30.3366718292236,17.934232711792,8.47872924804688,-146.178558349609
268.186999999998,30.9441680908203,18.5110759735107,4.9071307182312,-138.079711914062
268.234000000004,31.2126598358154,18.8132572174072,4.15075540542603,-133.142150878906
268.266000000003,31.559268951416,19.1027011871338,2.58155059814453,-131.895248413086
268.306000000004,31.8246936798096,19.3810367584229,-0.431878209114075,-127.317321777344
268.355000000003,32.1937713623047,19.6362342834473,-0.109517939388752,-118.348617553711
268.385000000002,32.6486511230469,19.8465824127197,-2.95834040641785,-121.35725402832
268.423999999999,33.0735702514648,20.0444259643555,-6.51215410232544,-111.861679077148
268.478999999999,33.3767700195312,20.2524394989014,-6.58765172958374,-101.760948181152
268.504000000001,33.7225799560547,24.27978515625,-8.56472969055176,-103.700294494629
268.544000000002,34.1419982910156,24.4117240905762,-9.94567489624023,-98.0325164794922
268.595000000001,34.5886840820312,24.465259552002,-13.7209873199463,-95.1386642456055
268.623,34.9158172607422,24.4827861785889,-14.2751941680908,-83.7661209106445
268.679000000004,35.3183250427246,24.48876953125,-16.0110340118408,-84.4229431152344
268.715000000004,35.707275390625,26.3989067077637,-17.8561592102051,-79.2371444702148
268.743000000002,36.1119537353516,26.3538951873779,-20.4035949707031,-74.6243667602539
268.784,36.4791717529297,26.2927665710449,-21.9709568023682,-67.5278854370117
268.834000000003,36.9241790771484,26.2150993347168,-24.5570793151855,-64.0111389160156
268.870000000003,37.4037170410156,26.1765289306641,-27.1297359466553,-56.450798034668
268.902000000002,37.7277793884277,26.087121963501,-27.5744609832764,-49.4446258544922
268.953000000001,38.2041053771973,25.9571437835693,-31.7656669616699,-49.5062980651855
268.982000000004,38.596061706543,25.8384208679199,-33.2691879272461,-35.7693557739258
269.021000000001,39.0219383239746,25.7189140319824,-36.4687385559082,-33.0921401977539
269.073000000004,39.3894271850586,25.5597152709961,-38.4621620178223,-23.1961555480957
269.101000000002,39.7908058166504,25.3698635101318,-41.1317825317383,-18.2558498382568
269.139999999999,40.290397644043,25.1729431152344,-44.363395690918,-10.3424758911133
269.192000000003,40.6967658996582,24.9894771575928,-46.6144599914551,-0.891326785087585
269.220000000001,41.1269950866699,24.8330307006836,-49.784107208252,4.9797306060791
269.260999999999,41.5115394592285,24.6687507629395,-52.3184089660645,14.4906425476074
269.313999999998,41.9821662902832,24.4872455596924,-55.9289970397949,21.3715076446533
269.340000000004,42.2023620605469,24.2975788116455,-57.6756057739258,32.2325096130371
269.381000000001,42.595630645752,24.098123550415,-60.883617401123,36.2482070922852
269.431000000004,43.0191268920898,23.8449153900146,-64.7118377685547,46.218189239502
269.461000000003,43.4435081481934,23.5593585968018,-68.3688049316406,57.4741554260254
269.499000000003,43.7595977783203,23.2579250335693,-70.9791488647461,67.8343124389648
269.548999999999,44.1373329162598,22.9489822387695,-74.3795471191406,74.7980728149414
269.578999999998,44.4352798461914,22.6210479736328,-76.9436492919922,85.0133743286133
269.669000000002,44.941219329834,21.9932880401611,-82.434684753418,102.033164978027
269.699000000001,45.1374359130859,21.6230373382568,-85.2299880981445,107.707473754883
269.737999999998,45.2947158813477,21.2328281402588,-88.1410751342773,116.184036254883
269.788,45.5093650817871,20.8341064453125,-91.1656951904297,124.702163696289
269.817999999999,45.6377563476562,20.3638782501221,-93.3360900878906,133.550155639648
269.858,45.813793182373,19.8292388916016,-97.387451171875,139.489395141602
269.976999999999,45.7010269165039,18.2358264923096,-104.244911193848,167.14860534668
270.025999999998,45.7364807128906,17.6596755981445,-107.542778015137,171.205612182617
270.056000000004,45.7384567260742,17.0287208557129,-111.675392150879,181.775726318359
270.097999999998,45.6046257019043,16.435525894165,-112.781829833984,194.220138549805
270.146000000001,45.4403076171875,15.8558912277222,-115.084526062012,196.055206298828
270.175000000003,45.1386909484863,15.2774801254272,-117.484107971191,203.585845947266
270.215000000004,45.1251602172852,14.7497596740723,-121.083793640137,210.760833740234
270.266000000003,44.9561347961426,14.2190952301025,-123.222969055176,221.909042358398
270.294999999998,44.6769104003906,13.6875219345093,-124.686538696289,227.483901977539
270.334999999999,44.5001525878906,13.1461811065674,-128.348663330078,231.597839355469
270.387000000002,44.1270523071289,12.6003608703613,-131.210739135742,243.458404541016
270.415000000001,43.7472190856934,12.0491981506348,-131.112518310547,251.397338867188
270.455000000002,43.4706153869629,11.4770774841309,-132.969940185547,249.857360839844
270.506999999998,43.202205657959,10.9220123291016,-134.934707641602,256.532073974609
270.535000000003,42.7217330932617,10.3740224838257,-134.833511352539,262.476654052734
270.575000000004,42.270133972168,9.79232978820801,-136.029891967773,261.427124023438
270.626000000004,41.7705764770508,9.21440029144287,-137.08317565918,265.88427734375
270.654000000002,41.4070510864258,8.67633819580078,-137.860748291016,269.1376953125
270.695,40.8364601135254,8.18116664886475,-137.737762451172,271.548706054688
270.743999999999,40.262939453125,7.83087682723999,-138.755355834961,271.07958984375
270.777999999998,39.642276763916,7.27021408081055,-138.636535644531,274.896881103516
270.811999999998,39.1565399169922,6.85549163818359,-139.049331665039,274.289001464844
270.862999999998,38.7925605773926,6.43769264221191,-140.525650024414,276.081909179688
270.897000000004,38.2106246948242,6.01422071456909,-139.753829956055,281.139862060547
270.932000000001,37.7410545349121,11.3255910873413,-140.724044799805,278.063751220703
270.986000000004,37.1359481811523,10.8978672027588,-139.597381591797,280.853057861328
271.012000000002,36.6208572387695,10.4794845581055,-139.310516357422,276.087738037109
271.050999999999,36.0836906433105,10.0826463699341,-138.662506103516,275.462066650391
271.103000000003,35.4523544311523,9.71931457519531,-137.120086669922,273.277496337891
271.131999999998,34.911750793457,10.301308631897,-136.236465454102,268.388092041016
271.175999999999,34.3291664123535,9.91511631011963,-136.398330688477,266.082794189453
271.222000000002,33.7628021240234,9.50656795501709,-136.021575927734,267.053253173828
271.251000000004,33.048641204834,9.09398365020752,-135.001083374023,265.719848632812
271.292000000001,32.6606025695801,8.69651794433594,-136.270416259766,262.600219726562
271.343000000001,32.0994682312012,8.2656421661377,-135.304550170898,267.567169189453
271.370999999999,31.7818946838379,7.82757425308228,-137.626373291016,263.817901611328
271.411,31.1936168670654,7.38388538360596,-136.352600097656,272.3759765625
271.459999999999,30.6018848419189,5.97912740707397,-134.266052246094,267.087768554688
271.489999999998,30.1130237579346,5.52955722808838,-133.332214355469,261.326416015625
271.529000000002,29.7004947662354,5.0823335647583,-133.440704345703,259.832855224609
271.582000000002,29.1284961700439,4.64720964431763,-132.672424316406,261.183380126953
271.610000000001,28.4349956512451,4.20126628875732,-130.692092895508,259.012054443359
271.699000000001,27.4014415740967,3.34987998008728,-130.137466430664,250.1767578125
271.728999999999,27.0170478820801,2.93594312667847,-130.825790405273,254.238220214844
271.784,26.5559234619141,2.53725147247314,-129.22346496582,256.535369873047
271.837,26.0655918121338,2.14677286148071,-129.067535400391,251.238555908203
271.856,25.7285194396973,1.75703549385071,-128.896499633789,252.065979003906
271.896000000001,25.1913814544678,1.34481298923492,-128.122161865234,252.028350830078
272.003000000004,25.0784397125244,0.92301470041275,-129.430953979492,249.987487792969
272.069000000003,24.4542503356934,0.489929467439651,-126.651039123535,255.254592895508
272.090000000004,24.002555847168,0.0495837591588497,-126.447196960449,245.678176879883
272.101000000002,23.4936981201172,-0.403503686189651,-125.277297973633,247.025756835938
272.127,22.4437961578369,-1.31541585922241,-121.860847473145,238.775436401367
272.178,22.1237621307373,-1.75906574726105,-122.228652954102,234.958648681641
272.207999999999,21.8793811798096,-2.19445776939392,-122.900924682617,237.595779418945
272.245999999999,21.412425994873,-3.5752489566803,-121.265350341797,307.030975341797
272.325000000004,20.6846580505371,-4.44993162155151,-119.984733581543,376.155609130859
272.368000000002,20.4519233703613,-4.90663719177246,-119.836692810059,402.769561767578
272.417000000001,20.0009517669678,-5.38886737823486,-118.283470153809,424.406188964844
272.444000000003,19.7023258209229,-5.901291847229,-118.040107727051,436.775756835938
272.484000000004,19.1241836547852,-6.43490076065063,-115.332237243652,450.834716796875
272.536,18.879264831543,-6.82871723175049,-115.128471374512,453.032012939453
272.563999999998,18.5647315979004,-7.48716449737549,-114.284210205078,462.782104492188
272.603000000003,18.382942199707,-8.00929164886475,-115.007781982422,467.230743408203
272.656000000003,18.138162612915,-8.52583980560303,-113.986053466797,475.893920898438
272.683000000005,17.7688770294189,-9.02609348297119,-112.874649047852,476.694152832031
272.722999999998,17.5931224822998,-11.4200487136841,-112.940734863281,477.223236083984
272.777999999998,17.348503112793,-11.8626298904419,-112.70581817627,481.369842529297
272.804000000004,16.9378414154053,-12.2973527908325,-110.022003173828,483.136383056641
272.844000000005,16.7305507659912,-12.7164087295532,-110.445190429688,476.305450439453
272.896000000001,16.5541839599609,-13.1177129745483,-109.638198852539,480.86669921875
272.923000000003,16.3265285491943,-13.5217084884644,-108.028076171875,479.257110595703
272.963000000003,16.0541172027588,-13.9267883300781,-107.255661010742,475.378295898438
273.014999999999,16.0490875244141,-14.3371477127075,-107.535415649414,474.533508300781
273.041000000005,15.7414054870605,-14.7545461654663,-105.937294006348,476.6435546875
273.084000000003,15.5218801498413,-15.1776056289673,-104.268684387207,471.698638916016
273.135000000002,15.2128124237061,-15.6074934005737,-102.279205322266,467.464294433594
273.163,15.0351724624634,-16.036808013916,-101.011451721191,462.085571289062
273.203000000001,14.7789878845215,-16.4523639678955,-99.7409057617188,459.256195068359
273.251000000004,14.6749725341797,-18.7854347229004,-98.5522308349609,455.946838378906
273.284,14.4993028640747,-19.191743850708,-96.9376449584961,453.196319580078
273.319000000003,14.4993028640747,-19.5902233123779,-96.9376449584961,448.828491210938
273.370999999999,14.0475559234619,-19.9799060821533,-93.17138671875,450.090270996094
273.400000000001,14.0475559234619,-20.375846862793,-93.17138671875,437.688598632812
273.493999999999,13.8239936828613,-21.1890163421631,-89.7065277099609,432.525115966797
273.520000000004,13.7330617904663,-21.606409072876,-87.5307693481445,430.105346679688
273.559999999998,13.5644378662109,-22.9728698730469,-85.8365173339844,423.661254882812
273.614000000001,13.5057010650635,-23.3650417327881,-83.6670989990234,419.502105712891
273.639000000003,13.4027891159058,-23.7546844482422,-82.0080184936523,413.436279296875
273.690999999999,13.2867155075073,-24.1548557281494,-79.5139312744141,409.316619873047
273.730000000003,13.1792478561401,-24.5509052276611,-76.7500305175781,402.090270996094
273.760000000002,13.1214942932129,-24.9411697387695,-74.6164779663086,394.408935546875
273.796999999999,13.2075843811035,-25.3178558349609,-73.1007690429688,388.988098144531
273.849000000002,13.2206783294678,-26.6448955535889,-71.7324523925781,385.315612792969
273.878000000004,13.218713760376,-27.0031394958496,-69.07373046875,381.920806884766
273.917000000001,13.3358507156372,-27.3413600921631,-67.1170349121094,374.067749023438
273.969000000005,13.4185390472412,-27.6699390411377,-65.2696151733398,369.295654296875
273.995000000003,13.4351797103882,-27.9865493774414,-62.1309661865234,364.489440917969
274.087,13.4884538650513,-32.4211616516113,-57.3324851989746,348.475860595703
274.118000000002,13.6013660430908,-32.7167167663574,-55.3336143493652,343.775665283203
274.156000000003,13.6587829589844,-32.9897384643555,-52.163158416748,338.705505371094
274.205999999998,13.6328239440918,-33.2477340698242,-49.1018257141113,329.630218505859
274.235000000001,13.9344425201416,-33.4799461364746,-47.5664558410645,321.505737304688
274.277999999998,13.9988965988159,-33.6987380981445,-45.0086555480957,318.456787109375
274.325000000004,14.1146440505981,-33.9000091552734,-41.9535675048828,311.077087402344
274.355000000003,14.2639303207397,-34.0762939453125,-39.8444557189941,302.579742431641
274.396000000001,14.4317693710327,-34.2467384338379,-37.3842086791992,297.515502929688
274.444000000003,14.5240478515625,-34.4011192321777,-34.4205017089844,290.737335205078
274.474000000002,14.6188278198242,-34.5329055786133,-30.7771873474121,282.440582275391
274.514999999999,14.7685012817383,-34.6662178039551,-28.6686267852783,272.126617431641
274.593000000001,15.1378393173218,-34.9109497070312,-24.3284397125244,259.104858398438
274.633000000002,15.2249240875244,-34.0542106628418,-20.3305377960205,256.046478271484
274.683000000005,15.3806419372559,-34.144718170166,-17.1596488952637,243.568923950195
274.714,15.5579319000244,-34.222053527832,-14.4948310852051,235.318267822266
274.753000000004,15.7652416229248,-34.2917442321777,-12.9551057815552,228.316009521484
274.805,15.9278030395508,-34.3449745178223,-9.90666484832764,224.818389892578
274.832000000002,16.1531620025635,-34.3837776184082,-8.38105583190918,215.636795043945
274.872000000003,16.3616390228271,-34.3813705444336,-4.74996280670166,212.416122436523
274.923999999999,16.5817337036133,-34.3713264465332,-2.63043761253357,201.290618896484
274.951999999997,16.8096561431885,-34.3435592651367,-0.647876560688019,196.410659790039
274.993000000002,17.0461845397949,-34.2676048278809,3.17943215370178,191.148361206055
275.07,17.5320091247559,-34.0698089599609,8.04639434814453,173.304092407227
275.110000000001,17.7708644866943,-33.8757514953613,8.93568897247314,167.286117553711
275.161,18.036548614502,-35.5592460632324,12.0684871673584,165.763442993164
275.192000000003,18.2500877380371,-35.3250541687012,13.583158493042,156.152923583984
275.230000000003,18.4821720123291,-35.0817375183105,15.4113388061523,153.121398925781
275.283000000003,18.7186527252197,-34.8085556030273,18.3700904846191,148.09977722168
275.309999999998,18.9289875030518,-34.4966812133789,19.8218688964844,139.433227539062
275.349999999999,19.1434879302979,-34.2047424316406,20.3253173828125,136.412933349609
275.402999999998,19.29221534729,-33.8913345336914,21.9487781524658,135.705688476562
275.43,19.5784912109375,-33.5293388366699,24.3283004760742,130.678787231445
275.468000000001,19.8254833221436,-33.1166496276855,25.9855823516846,123.744232177734
275.548999999999,20.182373046875,-32.2886848449707,29.2075901031494,111.249328613281
275.591,20.4195117950439,-31.8676280975342,31.845552444458,111.488739013672
275.637000000002,20.62255859375,-31.4156951904297,34.2626571655273,102.938529968262
275.669000000002,20.8331546783447,-32.909496307373,34.7852745056152,96.3544921875
275.707999999999,20.9935321807861,-32.4681053161621,36.3022193908691,96.2056121826172
275.758999999998,21.2519111633301,-32.0164489746094,38.4695510864258,91.568717956543
275.789000000004,21.3726978302002,-31.579195022583,39.592601776123,85.2896499633789
275.826999999997,21.6163063049316,-31.1340007781982,41.8219757080078,82.8239059448242
275.877,21.6009559631348,-30.6700763702393,42.1767120361328,76.0617370605469
275.906000000003,21.7369346618652,-30.1941184997559,43.8824691772461,76.1255874633789
275.945,21.7781448364258,-30.6787414550781,43.6504707336426,70.6015472412109
276,22.0363483428955,-30.2002620697021,46.6130790710449,72.3954238891602
276.025999999998,22.299690246582,-29.7089462280273,49.0658988952637,62.3861656188965
276.065000000002,22.3345165252686,-29.2045841217041,49.8017578125,55.8662643432617
276.114999999998,22.4436168670654,-28.7462749481201,51.422966003418,54.7555923461914
276.145000000004,22.5817966461182,-28.2946434020996,52.9770584106445,49.7040252685547
276.186000000002,22.6558055877686,-27.8260631561279,53.9954414367676,45.363597869873
276.236000000004,22.714750289917,-27.3404846191406,54.6166572570801,42.7550468444824
276.264999999999,22.8432807922363,-26.8093490600586,56.0676765441895,41.1545448303223
276.304000000004,22.9035816192627,-26.2793521881104,57.2748908996582,36.5450706481934
276.353999999999,22.9984035491943,-25.7377777099609,58.7176475524902,33.1918334960938
276.383999999998,22.9665412902832,-25.1766700744629,58.5484008789062,28.9033737182617
276.423999999999,23.0936717987061,-24.6161441802979,60.2389488220215,30.1048450469971
276.472999999998,23.1359481811523,-24.022008895874,60.4435691833496,24.1842136383057
276.504000000001,23.2745361328125,-23.3939056396484,61.7181968688965,24.2574119567871
276.544000000002,23.3942203521729,-22.7272357940674,62.0309715270996,19.9196300506592
276.592000000004,23.430643081665,-22.0156517028809,63.0599060058594,19.3928375244141
276.622000000003,23.2904758453369,-21.2796840667725,62.4782218933105,15.8950462341309
276.663,23.1817970275879,-20.5419998168945,61.4848594665527,18.1220760345459
276.712,23.1129570007324,-19.7768173217773,62.0460205078125,20.7859191894531
276.743000000002,22.9342041015625,-18.9894638061523,61.4647483825684,17.9801979064941
276.783000000003,22.8480052947998,-18.1815757751465,60.8251838684082,19.812427520752
276.832999999999,22.7585582733154,-17.3720588684082,60.7671356201172,21.1803188323975
276.861000000004,22.6958961486816,-16.5604057312012,60.5837326049805,20.5434646606445
276.902999999998,22.6052379608154,-15.7532186508179,60.6257286071777,20.638126373291
276.951000000001,22.4844055175781,-14.9759292602539,60.050422668457,19.8872146606445
276.981,22.1778926849365,-14.2316198348999,58.5474891662598,21.3103923797607
277.022000000004,22.0859146118164,-13.5030689239502,58.512279510498,25.4346008300781
277.101999999999,22.1726551055908,-12.1335954666138,59.602367401123,22.3516960144043
277.139000000003,22.2046337127686,-11.5189361572266,60.0567665100098,19.6487426757812
277.190000000002,21.9982261657715,-10.9135770797729,58.657356262207,18.0536117553711
277.220999999998,22.1866111755371,-10.3140020370483,59.9673957824707,22.4803104400635
277.260999999999,22.1861343383789,-14.5158357620239,58.7356300354004,16.8779430389404
277.313000000002,21.9448013305664,-13.9201030731201,56.5013694763184,22.0453433990479
277.340000000004,21.9297504425049,-13.3173799514771,56.3852195739746,28.8292942047119
277.380000000005,21.8404312133789,-12.7036333084106,56.0405883789062,27.8892002105713
277.43,21.5503673553467,-12.0929183959961,52.1162071228027,28.8118476867676
277.459000000003,21.6574230194092,-11.496075630188,52.6789360046387,41.482006072998
277.502,22.0708484649658,-10.8982667922974,56.1587181091309,37.1390266418457
277.550000000003,21.9093589782715,-10.2993621826172,51.9913749694824,25.6107349395752
277.578000000001,21.9537830352783,-9.70126628875732,52.1046714782715,41.2302055358887
277.618000000002,21.9275321960449,-9.13114356994629,51.3593902587891,38.2313690185547
277.667000000001,21.7552089691162,-8.55860614776611,50.1567077636719,40.4725761413574
277.700000000004,21.7330722808838,-7.97049283981323,48.6984748840332,43.7048835754395
277.737000000001,21.7118263244629,-7.38728666305542,48.1295928955078,47.5339088439941
277.788,21.7682456970215,-6.84119272232056,47.3006172180176,48.2301750183105
277.817000000003,21.8262004852295,-6.31789445877075,47.5595588684082,50.3142890930176
277.857000000004,21.8904075622559,-5.80584526062012,46.8961563110352,48.6221199035645
277.909,22.1157550811768,-5.30875110626221,47.1838417053223,50.6424713134766
277.976999999999,22.2979545593262,-4.32566452026367,44.7129402160645,47.5491218566895
278.027999999998,22.1697177886963,-3.8355405330658,41.9019203186035,57.1478500366211
278.057000000001,22.1170749664307,-1.41222357749939,40.0346336364746,64.6127777099609
278.095999999998,22.2891578674316,-0.890936732292175,40.9251441955566,68.5823364257812
278.146000000001,22.7613162994385,-0.368024259805679,42.7410774230957,64.0105285644531
278.177000000003,22.9377346038818,0.123083427548409,40.3883094787598,58.0363464355469
278.215000000004,22.5362968444824,0.609246075153351,35.688419342041,66.5774841308594
278.266000000003,22.6225128173828,1.08879709243774,33.5054550170898,80.5179748535156
278.296000000002,22.6720714569092,1.58838105201721,32.1651191711426,84.7800445556641
278.334000000003,23.0627040863037,2.09182739257812,34.45263671875,87.6370544433594
278.391000000003,23.2879581451416,3.53982067108154,33.7368659973145,11.4586877822876
278.414000000004,23.4259777069092,4.01282835006714,32.2376937866211,-28.1737785339355
278.453000000001,23.4800987243652,4.51892471313477,29.678674697876,-58.2531814575195
278.504000000001,23.6838779449463,5.01145315170288,27.8897953033447,-78.3743896484375
278.535000000003,23.9790802001953,5.50470542907715,30.6912631988525,-96.1967544555664
278.574000000001,24.3811721801758,4.9203724861145,30.9836616516113,-124.597511291504
278.626000000004,24.6811714172363,5.50147819519043,30.9944667816162,-138.293975830078
278.652999999998,24.8024425506592,5.93880176544189,25.4413509368896,-149.752426147461
278.695,24.9283218383789,6.37580394744873,23.2838726043701,-140.484024047852
278.743000000002,25.132568359375,6.81153964996338,21.1963176727295,-143.917068481445
278.773000000001,25.418025970459,7.25348663330078,19.9372940063477,-144.262832641602
278.813999999998,25.7621650695801,7.6753396987915,19.422758102417,-146.209701538086
278.862999999998,26.0103378295898,7.13566255569458,16.9772834777832,-149.276260375977
278.893000000004,26.4762058258057,7.55345153808594,19.4181385040283,-144.514694213867
278.932000000001,26.6694431304932,7.98959350585938,18.5701427459717,-156.702896118164
278.982000000004,26.9578495025635,8.30889797210693,17.1617107391357,-154.695510864258
279.012000000002,27.3435707092285,8.80779838562012,16.6317272186279,-152.269561767578
279.052000000003,27.7729892730713,9.17788887023926,16.2740726470947,-152.843154907227
279.101000000002,27.980354309082,9.56391429901123,13.968692779541,-153.263778686523
279.131000000001,28.4232692718506,9.96776008605957,14.4654560089111,-146.869522094727
279.169999999998,28.7319965362549,11.3314580917358,13.9611911773682,-150.810516357422
279.224999999999,29.0893898010254,11.7299385070801,12.1487436294556,-149.912338256836
279.25,29.4660110473633,12.1243438720703,10.953784942627,-145.018615722656
279.343000000001,30.1424179077148,12.8275737762451,9.4464168548584,-139.222259521484
279.368000000002,30.4736003875732,14.1194906234741,9.42927074432373,-140.591949462891
279.411,30.8616161346436,14.4445734024048,8.0153341293335,-141.305297851562
279.461000000003,31.267391204834,14.7830295562744,5.98658800125122,-137.209442138672
279.487999999998,31.7120323181152,15.1513061523438,6.36012125015259,-131.768966674805
279.531999999999,32.0959587097168,15.486156463623,6.31955623626709,-134.67529296875
279.578999999998,32.4773178100586,15.8021688461304,6.24534940719604,-134.805541992188
279.647000000004,33.2687606811523,16.368091583252,1.53889441490173,-127.292602539062
279.699000000001,33.7070388793945,15.6599025726318,-1.03199005126953,-121.402442932129
279.728000000003,34.1199111938477,15.9205226898193,-1.78520750999451,-114.195831298828
279.769,34.5017471313477,16.1682605743408,-2.58696341514587,-113.294090270996
279.822,34.9127006530762,16.4018459320068,-3.58184432983398,-111.216293334961
279.847999999998,35.3059921264648,16.6550674438477,-5.27155256271362,-108.516456604004
279.887000000002,35.7091178894043,16.9302768707275,-5.66164588928223,-103.598106384277
279.936000000002,36.1643104553223,17.1645107269287,-7.28373098373413,-103.427154541016
279.966,36.560230255127,16.4282245635986,-9.51889324188232,-98.3947830200195
280.006000000001,36.9712295532227,16.6518573760986,-10.7543354034424,-91.7998809814453
280.058000000005,37.5225257873535,16.8702125549316,-15.054877281189,-88.961311340332
280.084999999999,38.0592079162598,17.0988330841064,-17.9352264404297,-75.3071823120117
280.124000000003,38.5384559631348,17.3138599395752,-20.3391284942627,-68.1365737915039
280.173999999999,38.9014778137207,16.5138874053955,-20.2238121032715,-61.7764549255371
280.205000000002,39.3022155761719,16.6319675445557,-21.7096614837646,-63.4003486633301
280.243999999999,39.7072677612305,16.716157913208,-23.3964424133301,-58.3104553222656
280.294999999998,40.1815032958984,16.76149559021,-25.7745590209961,-53.4506034851074
280.323000000004,40.5297431945801,16.7857151031494,-26.9827823638916,-46.3831748962402
280.362999999998,40.9799385070801,16.7891101837158,-28.5485820770264,-43.6216239929199
280.417999999998,41.4067916870117,16.8070259094238,-31.4897346496582,-38.9981498718262
280.444000000003,41.652702331543,16.83962059021,-30.4361591339111,-29.961555480957
280.484000000004,42.0945281982422,15.884711265564,-33.0695877075195,-35.0872039794922
280.531999999999,42.6544151306152,15.8799991607666,-36.3010711669922,-25.4234504699707
280.561999999998,43.1716651916504,15.8596448898315,-38.7816276550293,-15.8670358657837
280.603000000003,43.473087310791,15.824592590332,-39.2256660461426,-9.17007064819336
280.652000000002,43.8907508850098,15.7747526168823,-41.4385414123535,-8.89534091949463
280.683000000005,44.271614074707,15.6940879821777,-43.694522857666,-1.55626666545868
280.722000000002,44.515308380127,15.5975360870361,-45.057502746582,4.94186592102051
280.772000000004,44.9599876403809,15.4600172042847,-47.2228469848633,8.41866302490234
280.803,45.3921127319336,15.2624883651733,-50.4001655578613,15.104395866394
280.843000000001,45.6008148193359,14.9994983673096,-50.6797294616699,24.7588958740234
280.891000000003,45.8998069763184,14.6452913284302,-52.1992721557617,24.1520938873291
280.919999999998,46.1788215637207,14.2457876205444,-55.0724716186523,29.3576774597168
280.962,46.568775177002,13.829794883728,-57.350170135498,38.4417915344238
281.012000000002,46.8223457336426,13.4154891967773,-59.8679962158203,44.8153190612793
281.040000000001,47.0777168273926,13.0045433044434,-61.294303894043,52.344856262207
281.080000000002,47.4895629882812,12.6170873641968,-64.2574768066406,56.0998382568359
281.131000000001,47.606372833252,12.2122831344604,-66.2230606079102,65.6398468017578
281.161,47.688907623291,11.8886480331421,-67.7162094116211,70.9720916748047
281.200000000004,47.7922668457031,11.3307781219482,-70.2206802368164,75.2574996948242
281.252,47.7922668457031,10.8534440994263,-70.2206802368164,83.233283996582
281.279999999999,48.0197792053223,9.41325092315674,-73.2020263671875,82.2464904785156
281.32,48.1776275634766,8.91237926483154,-75.9140090942383,92.875602722168
281.368999999999,48.5009346008301,8.39603710174561,-79.2633819580078,100.877494812012
281.398999999998,48.7476692199707,7.85735416412354,-82.7663726806641,111.173721313477
281.440999999999,49.0023345947266,7.30726099014282,-86.0267333984375,121.62922668457
281.489000000001,49.1282501220703,6.76889848709106,-89.4430618286133,131.191024780273
281.522000000004,49.1779823303223,6.25129652023315,-91.8595809936523,141.398300170898
281.559000000001,49.0904502868652,5.69033670425415,-93.4199523925781,148.148025512695
281.607000000004,49.2112884521484,5.08113813400269,-96.2054672241211,152.567718505859
281.642,49.2301177978516,4.51782512664795,-99.8704223632812,161.59114074707
281.678,49.1977233886719,3.96734285354614,-101.976989746094,172.866714477539
281.731,49.018253326416,3.35750579833984,-103.733207702637,178.415832519531
281.760000000002,48.8695411682129,2.71495246887207,-105.439460754395,183.649505615234
281.796999999999,48.9244575500488,2.05137896537781,-109.002708435059,188.914306640625
281.849000000002,48.6809463500977,1.3667174577713,-110.559410095215,200.458206176758
281.877,48.5231590270996,0.664399802684784,-112.685340881348,204.232162475586
281.919999999998,48.2306213378906,0.00578517047688365,-114.094459533691,211.046310424805
281.968000000001,48.0709991455078,-0.599454998970032,-117.573936462402,215.125045776367
281.995999999999,47.7426681518555,-1.16781210899353,-118.67064666748,226.536193847656
282.036,47.4925956726074,-1.72527170181274,-120.994178771973,228.77702331543
282.089,47.2069778442383,-2.23925352096558,-122.517761230469,236.447021484375
282.116000000002,46.8721466064453,-2.75795531272888,-124.586486816406,316.508972167969
