,result,table,_time,3FS_azimuth_Manual,CTRL_sta_command_Manual,3FS_z_voltage_Manual,3FS_x_voltage_Manual,CTRL_sta_equivalent_lacet_Manual,3FS_total_force_Manual,CTRL_sta_setpoint_elevation_Manual,CTRL_border_choquer_Manual,CTRL_zen_command_Manual,3FS_elevation_Manual,KITE_azimuth_b_Manual,CTRL_dyn_Gamma_Manual,3FS_y_force_Manual,KITE_azimuth_dot_wr_Manual,KITE_azimuth_h_Manual,CTRL_dyn_GammaRef_Manual,KITE_azimuth_mg_Manual,KITE_azimuth_wr_Manual,CTRL_dyn_command_Manual,3FS_y_voltage_Manual,KITE_elevation_b_Manual,3FS_x_force_Manual,KITE_elevation_dot_wr_Manual,CTRL_left_diff_Manual,KITE_elevation_wr_Manual,KITE_lacet_wr_Manual,CTRL_man_command_Manual,3FS_z_force_Manual,CTRL_right_diff_Manual
,,0,2023-06-07T10:31:19.763Z,-0.3344998359680176,23.1339111328125,1.3310381174087524,1.6586246490478516,-34,134,50,70,200,0.6070119142532349,-19.165428161621094,-0.6879782676696777,-36,-10.09410572052002,-19.19129753112793,2.3589863777160645,0,-23.235990524291992,121.7682876586914,1.5335615873336792,34.77922058105469,19,1.8153923749923706,72,35.06953430175781,-39.418251037597656,144.35028076171875,-128,-216
,,0,2023-06-07T10:31:19.802Z,-0.34143707156181335,15.128929138183594,1.3328838348388672,1.6582536697387695,-34,131,50,70,200,0.6075611710548401,-19.562902450561523,-0.6612949967384338,-36,-10.031206130981445,-19.587209701538086,2.419135093688965,0,-23.633464813232422,122.00489044189453,1.5336720943450928,34.810691833496094,18,2.6541683673858643,73,35.22602844238281,-37.88941192626953,146.3276824951172,-124,-219
,,0,2023-06-07T10:31:19.837Z,-0.34143707156181335,15.128929138183594,1.3328838348388672,1.6582536697387695,-34,131,50,70,200,0.6075611710548401,-19.562902450561523,-0.6612949967384338,-36,-10.031206130981445,-19.587209701538086,2.419135093688965,0,-23.633464813232422,122.00489044189453,1.5336720943450928,34.810691833496094,18,2.6541683673858643,73,35.22602844238281,-37.88941192626953,146.3276824951172,-124,-219
,,0,2023-06-07T10:31:19.855Z,-0.34802642464637756,11.369312286376953,1.3346631526947021,1.6578999757766724,-34,128,50,70,200,0.6080854535102844,-19.940444946289062,-0.6487629413604736,-35,-9.794144630432129,-19.964338302612305,2.474937677383423,0,-24.011005401611328,123.55184936523438,1.533801794052124,34.840728759765625,18,2.3979170322418213,73,35.30656814575195,-37.17137908935547,146.3276824951172,-121,-219
,,0,2023-06-07T10:31:19.882Z,-0.35499462485313416,,1.3364331722259521,1.6575497388839722,,124,,,,0.6085477471351624,,,-35,,,,,,,1.5339248180389404,,17,,,,,,-118,
,,0,2023-06-07T10:31:19.883Z,,1.025837779045105,,,-34,,50,70,200,,-20.339693069458008,-0.6142846941947937,,-9.86897087097168,-20.365055084228516,2.5265355110168457,0,-24.410255432128906,125.38072204589844,,34.867218017578125,,3.2240591049194336,72,35.48509979248047,-35.195919036865234,144.35028076171875,,-216
,,0,2023-06-07T10:31:19.922Z,-0.36191797256469727,-8.267193794250488,1.3381105661392212,1.6571602821350098,-34,121,50,70,200,0.6099287867546082,-20.736371994018555,-0.5833079218864441,-35,-9.888169288635254,-20.760818481445312,2.5740740299224854,0,-24.80693244934082,125.80400848388672,1.5340603590011597,34.946346282958984,16,2.7041637897491455,73,35.56207275390625,-33.42108154296875,146.3276824951172,-115,-219
,,0,2023-06-07T10:31:19.932Z,-0.36191797256469727,-8.267193794250488,1.3381105661392212,1.6571602821350098,-34,121,50,70,200,0.6099287867546082,-20.736371994018555,-0.5833079218864441,-35,-9.888169288635254,-20.760818481445312,2.5740740299224854,0,-24.80693244934082,125.80400848388672,1.5340603590011597,34.946346282958984,16,2.7041637897491455,73,35.56207275390625,-33.42108154296875,146.3276824951172,-115,-219
,,0,2023-06-07T10:31:19.979Z,-0.36877119541168213,-18.069578170776367,1.3397116661071777,1.6566998958587646,-34,118,50,70,200,0.6127217411994934,-21.1290340423584,-0.5506333112716675,-35,-9.859508514404297,-21.15300750732422,2.6177029609680176,0,-25.199594497680664,126.46089172363281,1.5342189073562622,35.10636901855469,15,4.066408157348633,72,35.80646514892578,-31.548965454101562,144.35028076171875,-112,-216
,,0,2023-06-07T10:31:20.001Z,-0.3754463493824005,-28.91970443725586,1.341230034828186,1.6562227010726929,-34,115,50,70,200,0.6163371205329895,-21.511491775512695,-0.5144662261009216,-34,-9.740286827087402,-21.53525161743164,2.6575756072998047,0,-25.58205223083496,126.84298706054688,1.5343893766403198,35.313514709472656,14,3.2007622718811035,73,35.8825569152832,-29.476743698120117,146.3276824951172,-109,-219
,,0,2023-06-07T10:31:20.037Z,-0.3754463493824005,-28.91970443725586,1.341230034828186,1.6562227010726929,-34,115,50,70,200,0.6163371205329895,-21.511491775512695,-0.5144662261009216,-34,-9.740286827087402,-21.53525161743164,2.6575756072998047,0,-25.58205223083496,126.84298706054688,1.5343893766403198,35.313514709472656,14,3.2007622718811035,73,35.8825569152832,-29.476743698120117,146.3276824951172,-109,-219
,,0,2023-06-07T10:31:20.046Z,-0.381629079580307,-34.46303176879883,1.3426768779754639,1.655845046043396,-34,113,50,70,200,0.6187595725059509,-21.86573600769043,-0.4959884583950043,-34,-9.386615753173828,-21.886985778808594,2.693847179412842,0,-25.936296463012695,126.91873168945312,1.5345582962036133,35.45231246948242,14,4.029414653778076,73,36.09345245361328,-28.418045043945312,146.3276824951172,-107,-219
,,0,2023-06-07T10:31:20.093Z,-0.38614141941070557,-37.0214958190918,1.3438526391983032,1.6555137634277344,-34,111,50,70,200,0.6207613348960876,-22.1242733001709,-0.48746025562286377,-34,-8.2173490524292,-22.1832332611084,2.7266767024993896,0,-26.194833755493164,127.7713623046875,1.5347051620483398,35.5670051574707,13,3.936682939529419,74,36.24535369873047,-27.929414749145508,148.30508422851562,-104,-222
,,0,2023-06-07T10:31:20.12Z,-0.3926036059856415,-40.367889404296875,1.3452852964401245,1.6551544666290283,-34,108,50,70,200,0.6235486268997192,-22.494529724121094,-0.47630560398101807,-33,-8.632969856262207,-22.512819290161133,2.7562248706817627,0,-26.56509017944336,128.80850219726562,1.534912347793579,35.72670364379883,12,3.8438191413879395,74,36.39353561401367,-27.290300369262695,148.30508422851562,-102,-222
,,0,2023-06-07T10:31:20.133Z,-0.3926036059856415,-40.367889404296875,1.3452852964401245,1.6551544666290283,-34,108,50,70,200,0.6235486268997192,-22.494529724121094,-0.47630560398101807,-33,-8.632969856262207,-22.512819290161133,2.7562248706817627,0,-26.56509017944336,128.80850219726562,1.534912347793579,35.72670364379883,12,3.8438191413879395,74,36.39353561401367,-27.290300369262695,148.30508422851562,-102,-222
,,0,2023-06-07T10:31:20.163Z,-0.3970237672328949,-43.57777786254883,1.3465505838394165,1.654866337776184,-34,106,50,70,200,0.625435471534729,-22.747785568237305,-0.4656059741973877,-33,-7.712347507476807,-22.76165771484375,2.782651901245117,0,-26.818347930908203,129.4851531982422,1.5351336002349854,35.83481216430664,12,4.9988203048706055,74,36.66278839111328,-26.677257537841797,148.30508422851562,-99,-222
,,0,2023-06-07T10:31:20.211Z,-0.39976394176483154,-43.922542572021484,1.347700834274292,1.6546812057495117,-34,103,50,70,200,0.6260696053504944,-22.904787063598633,-0.4644567668437958,-32,-6.197412967681885,-22.913293838500977,2.806123971939087,0,-26.9753475189209,130.08758544921875,1.5353803634643555,35.87114715576172,11,5.801172733306885,75,36.94297790527344,-26.611412048339844,150.28248596191406,-97,-225
,,0,2023-06-07T10:31:20.238Z,-0.39976394176483154,-43.922542572021484,1.347700834274292,1.6546812057495117,-34,103,50,70,200,0.6260696053504944,-22.904787063598633,-0.4644567668437958,-32,-6.197412967681885,-22.913293838500977,2.806123971939087,0,-26.9753475189209,130.08758544921875,1.5353803634643555,35.87114715576172,11,5.801172733306885,75,36.94297790527344,-26.611412048339844,150.28248596191406,-97,-225
,,0,2023-06-07T10:31:20.246Z,-0.40195488929748535,,1.3488492965698242,1.654444694519043,,101,,,,0.6276865601539612,,,-32,,,,,,,1.5356688499450684,,11,,,,,,-95,
,,0,2023-06-07T10:31:20.247Z,,-49.92009735107422,,,-34,,50,70,200,,-23.030319213867188,-0.44446492195129395,,-4.97376823425293,-23.037511825561523,2.826810121536255,0,-27.100879669189453,131.0464630126953,,35.96379089355469,,5.235823154449463,76,37.11848831176758,-25.465965270996094,152.2598876953125,,-228
,,0,2023-06-07T10:31:20.28Z,-0.4034484624862671,-51.399112701416016,1.349899172782898,1.6541932821273804,-34,99,50,70,200,0.6301041841506958,-23.115894317626953,-0.43953487277030945,-31,-3.840015172958374,-23.1204833984375,2.8448758125305176,0,-27.18645477294922,130.85794067382812,1.535970687866211,36.10231018066406,10,5.194341659545898,83,37.32377243041992,-25.18349266052246,166.10169982910156,-93,-249
,,0,2023-06-07T10:31:20.33Z,-0.40473222732543945,-53.21923828125,1.3509212732315063,1.6538887023925781,-34,97,50,70,200,0.6338270306587219,-23.189449310302734,-0.4334677755832672,-30,-3.0395522117614746,-23.194374084472656,2.8604848384857178,0,-27.260009765625,131.50778198242188,1.5362905263900757,36.31561279296875,10,6.189028739929199,86,37.63101577758789,-24.835874557495117,172.0338897705078,-92,-258
,,0,2023-06-07T10:31:20.338Z,-0.40473222732543945,-53.21923828125,1.3509212732315063,1.6538887023925781,-34,97,50,70,200,0.6338270306587219,-23.189449310302734,-0.4334677755832672,-30,-3.0395522117614746,-23.194374084472656,2.8604848384857178,0,-27.260009765625,131.50778198242188,1.5362905263900757,36.31561279296875,10,6.189028739929199,86,37.63101577758789,-24.835874557495117,172.0338897705078,-92,-258
,,0,2023-06-07T10:31:20.361Z,-0.40622350573539734,-53.05379104614258,1.3519395589828491,1.6536184549331665,-34,95,50,70,200,0.6370977163314819,-23.274892807006836,-0.4340192675590515,-30,-2.678170919418335,-23.2794132232666,2.873800039291382,0,-27.3454532623291,131.853515625,1.5365933179855347,36.50300979614258,9,6.0443902015686035,101,37.864112854003906,-24.86747169494629,203.6723175048828,-90,-305
,,0,2023-06-07T10:31:20.399Z,-0.40703338384628296,,1.3529881238937378,1.6534168720245361,,93,,,,0.639078676700592,,,-29,,,,,,,1.536916971206665,,9,,,,,,-88,
,,0,2023-06-07T10:31:20.4Z,,-62.92272186279297,,,-34,,50,70,200,,-23.3212947845459,-0.4011228382587433,,-2.0709285736083984,-23.322425842285156,2.884979009628296,0,-27.391855239868164,132.45143127441406,,36.616512298583984,,6.265033721923828,107,38.127952575683594,-22.98264503479004,215.53672790527344,,-323
,,0,2023-06-07T10:31:20.436Z,-0.40703338384628296,-62.92272186279297,1.3529881238937378,1.6534168720245361,-34,93,50,70,200,0.639078676700592,-23.3212947845459,-0.4011228382587433,-29,-2.0709285736083984,-23.322425842285156,2.884979009628296,0,-27.391855239868164,132.45143127441406,1.536916971206665,36.616512298583984,9,6.265033721923828,107,38.127952575683594,-22.98264503479004,215.53672790527344,-88,-323
,,0,2023-06-07T10:31:20.455Z,-0.4069466292858124,,1.3539668321609497,1.6531566381454468,,91,,,,0.6425943970680237,,,-29,,,,,,,1.537276268005371,,8,,,,,,-86,
,,0,2023-06-07T10:31:20.456Z,,-66.68917846679688,,,-34,,50,70,200,,-23.31632423400879,-0.3885679841041565,,-1.1928503513336182,-23.31427574157715,2.8941750526428223,0,-27.386884689331055,131.22689819335938,,36.81794738769531,,6.1388630867004395,107,38.365936279296875,-22.2633056640625,215.53672790527344,,-323
,,0,2023-06-07T10:31:20.483Z,-0.4061618745326996,-71.15254974365234,1.354899287223816,1.652834177017212,-34,89,50,70,200,0.6480169296264648,-23.28510856628418,-0.37369006872177124,-28,-0.4035535156726837,-23.275272369384766,2.9015378952026367,0,-27.355669021606445,131.276123046875,1.5376673936843872,37.05199432373047,8,5.913887023925781,107,38.588993072509766,-21.410863876342773,215.53672790527344,-84,-323
,,0,2023-06-07T10:31:20.518Z,-0.40539678931236267,-72.24314880371094,1.355778455734253,1.6525051593780518,-34,87,50,70,200,0.6539042592048645,-23.22752571105957,-0.3700547516345978,-27,0.3337040841579437,-23.22588348388672,2.907212495803833,0,-27.298086166381836,130.93397521972656,1.538041114807129,37.4659538269043,7,6.007302761077881,107,38.83489227294922,-21.20257568359375,215.53672790527344,-83,-323
,,0,2023-06-07T10:31:20.536Z,-0.40539678931236267,-72.24314880371094,1.355778455734253,1.6525051593780518,-34,87,50,70,200,0.6539042592048645,-23.22752571105957,-0.3700547516345978,-27,0.3337040841579437,-23.22588348388672,2.907212495803833,0,-27.298086166381836,130.93397521972656,1.538041114807129,37.4659538269043,7,6.007302761077881,107,38.83489227294922,-21.20257568359375,215.53672790527344,-83,-323
,,0,2023-06-07T10:31:20.57Z,-0.40425026416778564,-77.5625991821289,1.3565446138381958,1.6521896123886108,-34,86,50,70,200,0.6600733995437622,-23.161834716796875,-0.3523232340812683,-26,0.8571329712867737,-23.156993865966797,2.911339521408081,0,-27.23239517211914,131.11106872558594,1.5383954048156738,37.819419860839844,6,6.090775012969971,115,39.08353042602539,-20.186634063720703,231.35592651367188,-81,-347
,,0,2023-06-07T10:31:20.598Z,-0.402848482131958,-78.17095947265625,1.3572524785995483,1.6518433094024658,-34,84,50,70,200,0.6672557592391968,-23.081518173217773,-0.35029536485671997,-26,1.317441701889038,-23.076173782348633,2.9140563011169434,0,-27.15207862854004,130.41046142578125,1.5387482643127441,38.23093795776367,6,7.073930740356445,126,39.42547607421875,-20.070446014404297,253.1073455810547,-80,-379
,,0,2023-06-07T10:31:20.636Z,-0.402848482131958,,1.3572524785995483,1.6518433094024658,,84,,,,0.6672557592391968,,,-26,,,,,,,1.5387482643127441,,6,,,,,,-80,
,,0,2023-06-07T10:31:20.637Z,,-78.17095947265625,,,-34,,50,70,200,,-23.081518173217773,-0.35029536485671997,,1.317441701889038,-23.076173782348633,2.9140563011169434,0,-27.15207862854004,130.41046142578125,,38.23093795776367,,7.073930740356445,126,39.42547607421875,-20.070446014404297,253.1073455810547,,-379
,,0,2023-06-07T10:31:20.644Z,-0.40086954832077026,,1.357839584350586,1.6514917612075806,,83,,,,0.6751665472984314,,,-25,,,,,,,1.5390888452529907,,5,,,,,,-79,
,,0,2023-06-07T10:31:20.645Z,,-84.57183074951172,,,-34,,50,70,200,,-22.9681339263916,-0.3289591372013092,,1.9243106842041016,-22.960229873657227,2.9154956340789795,0,-27.038694381713867,130.58094787597656,,38.6841926574707,,6.353964805603027,137,39.63644027709961,-18.847970962524414,274.8587646484375,,-412
,,0,2023-06-07T10:31:20.7Z,-0.39925312995910645,-85.1631088256836,1.3584223985671997,1.6510940790176392,-34,82,50,70,200,0.6843080520629883,-22.875518798828125,-0.32698822021484375,-24,2.080725908279419,-22.86826515197754,2.9157822132110596,0,-26.94607925415039,129.5792236328125,1.539424180984497,39.20796203613281,4,6.2523274421691895,137,39.88043212890625,-18.735044479370117,274.8587646484375,-78,-412
,,0,2023-06-07T10:31:20.717Z,-0.3966571092605591,,1.3589651584625244,1.650736927986145,,81,,,,0.6930986046791077,,,-24,,,,,,,1.539768934249878,,4,,,,,,-77,
,,0,2023-06-07T10:31:20.718Z,,-90.37012481689453,,,-34,,50,70,200,,-22.726778030395508,-0.30963149666786194,,2.7358458042144775,-22.717742919921875,2.915034532546997,0,-26.797338485717773,129.6939697265625,,39.71162414550781,,6.462503433227539,137,40.15154266357422,-17.740577697753906,274.8587646484375,,-412
,,0,2023-06-07T10:31:20.74Z,-0.3966571092605591,,1.3589651584625244,1.650736927986145,,81,,,,0.6930986046791077,,,-24,,,,,,,1.539768934249878,,4,,,,,,-77,
,,0,2023-06-07T10:31:20.741Z,,-90.37012481689453,,,-34,,50,70,200,,-22.726778030395508,-0.30963149666786194,,2.7358458042144775,-22.717742919921875,2.915034532546997,0,-26.797338485717773,129.6939697265625,,39.71162414550781,,6.462503433227539,137,40.15154266357422,-17.740577697753906,274.8587646484375,,-412
,,0,2023-06-07T10:31:20.757Z,-0.39421406388282776,-93.37962341308594,1.3596036434173584,1.6504420042037964,-34,79,50,70,200,0.7004566192626953,-22.586801528930664,-0.299599826335907,-23,3.041269302368164,-22.577791213989258,2.91336727142334,0,-26.65736198425293,128.8055877685547,1.5401113033294678,40.133209228515625,3,6.608177661895752,137,40.42461013793945,-17.16580581665039,274.8587646484375,-76,-412
,,0,2023-06-07T10:31:20.808Z,-0.3917624354362488,-90.23713684082031,1.3602720499038696,1.650154709815979,-34,78,50,70,200,0.7076646089553833,-22.446334838867188,-0.3100748062133789,-22,3.2294414043426514,-22.437320709228516,2.9108896255493164,0,-26.516895294189453,128.40170288085938,1.5404560565948486,40.54619598388672,2,6.654054641723633,136,40.69352722167969,-17.76597785949707,272.88134765625,-74,-409
,,0,2023-06-07T10:31:20.837Z,-0.3917624354362488,-90.23713684082031,1.3602720499038696,1.650154709815979,-34,78,50,70,200,0.7076646089553833,-22.446334838867188,-0.3100748062133789,-22,3.2294414043426514,-22.437320709228516,2.9108896255493164,0,-26.516895294189453,128.40170288085938,1.5404560565948486,40.54619598388672,2,6.654054641723633,136,40.69352722167969,-17.76597785949707,272.88134765625,-74,-409
,,0,2023-06-07T10:31:20.845Z,-0.3884214460849762,-96.63758087158203,1.3608980178833008,1.6499464511871338,-34,77,50,70,200,0.7134433388710022,-22.25490951538086,-0.28873997926712036,-22,3.8519108295440674,-22.2407169342041,2.9077045917510986,0,-26.325469970703125,128.91854858398438,1.540794014930725,40.87729263305664,2,6.509016036987305,137,40.945186614990234,-16.543582916259766,274.8587646484375,-73,-412
,,0,2023-06-07T10:31:20.877Z,-0.3836074769496918,-103.80319213867188,1.3614654541015625,1.6498640775680542,-34,75,50,70,200,0.7163060307502747,-21.979089736938477,-0.2648546099662781,-21,5.069347858428955,-21.961301803588867,2.9039111137390137,0,-26.049650192260742,127.61257934570312,1.541121006011963,41.04131317138672,2,6.499993801116943,137,41.20464324951172,-15.17505168914795,274.8587646484375,-72,-412
,,0,2023-06-07T10:31:20.926Z,-0.37814944982528687,-102.2212142944336,1.3619935512542725,1.6497639417648315,-34,74,50,70,200,0.7196517586708069,-21.66636848449707,-0.2701278626918793,-20,6.168828010559082,-21.64447784423828,2.8996055126190186,0,-25.736928939819336,126.47384643554688,1.5414572954177856,41.233009338378906,2,6.614962100982666,137,41.476139068603516,-15.47718620300293,274.8587646484375,-71,-412
,,0,2023-06-07T10:31:20.936Z,-0.37814944982528687,-102.2212142944336,1.3619935512542725,1.6497639417648315,-34,74,50,70,200,0.7196517586708069,-21.66636848449707,-0.2701278626918793,-20,6.168828010559082,-21.64447784423828,2.8996055126190186,0,-25.736928939819336,126.47384643554688,1.5414572954177856,41.233009338378906,2,6.614962100982666,137,41.476139068603516,-15.47718620300293,274.8587646484375,-71,-412
,,0,2023-06-07T10:31:20.956Z,-0.3715610206127167,-104.90055084228516,1.3624756336212158,1.6497128009796143,-34,73,50,70,200,0.7220643162727356,-21.28887939453125,-0.26119673252105713,-20,7.476188659667969,-21.265104293823242,2.894881010055542,0,-25.359439849853516,126.79900360107422,1.5417951345443726,41.371238708496094,1,6.716352462768555,137,41.750877380371094,-14.965470314025879,274.8587646484375,-70,-412
,,0,2023-06-07T10:31:20.998Z,-0.36500436067581177,-112.32757568359375,1.3629093170166016,1.6496332883834839,-34,72,50,70,200,0.7251434326171875,-20.913209915161133,-0.23643998801708221,-19,8.242403030395508,-20.891469955444336,2.889826536178589,0,-24.9837703704834,126.10655975341797,1.5421192646026611,41.54765701293945,1,6.4714674949646,137,41.99504470825195,-13.547013282775879,274.8587646484375,-70,-412
,,0,2023-06-07T10:31:21.05Z,-0.36500436067581177,-112.32757568359375,1.3629093170166016,1.6496332883834839,-34,72,50,70,200,0.7251434326171875,-20.913209915161133,-0.23643998801708221,-19,8.242403030395508,-20.891469955444336,2.889826536178589,0,-24.9837703704834,126.10655975341797,1.5421192646026611,41.54765701293945,1,6.4714674949646,137,41.99504470825195,-13.547013282775879,274.8587646484375,-70,-412
,,0,2023-06-07T10:31:21.051Z,-0.35768070816993713,-120.26981353759766,1.363257646560669,1.6496001482009888,-34,72,50,70,200,0.727365255355835,-20.493595123291016,-0.20996589958667755,-18,9.141585350036621,-20.464567184448242,2.8845248222351074,0,-24.56415557861328,124.75253295898438,1.542431354522705,41.67496109008789,1,6.236734390258789,137,42.23042678833008,-12.030159950256348,274.8587646484375,-69,-412
,,0,2023-06-07T10:31:21.076Z,-0.3507603704929352,-126.52124786376953,1.3635722398757935,1.6495062112808228,-34,71,50,70,200,0.7308527231216431,-20.097089767456055,-0.18912777304649353,-18,9.45001220703125,-20.07500457763672,2.8790533542633057,0,-24.16765022277832,123.46187591552734,1.542726993560791,41.874778747558594,1,6.590742111206055,137,42.515296936035156,-10.836223602294922,274.8587646484375,-68,-412
,,0,2023-06-07T10:31:21.116Z,-0.3449269235134125,,1.3638577461242676,1.6493371725082397,,70,,,,0.7365707755088806,,,-17,,,,,,,1.5430021286010742,,1,,,,,,-68,
,,0,2023-06-07T10:31:21.117Z,,-137.9034881591797,,,-34,,50,70,200,,-19.76285743713379,-0.1511870175600052,,9.01232624053955,-19.741561889648438,2.8734824657440186,0,-23.833417892456055,122.46414184570312,,42.202396392822266,,5.998857498168945,136,42.7197380065918,-8.662378311157227,272.88134765625,,-409
,,0,2023-06-07T10:31:21.14Z,-0.3449269235134125,-137.9034881591797,1.3638577461242676,1.6493371725082397,-34,70,50,70,200,0.7365707755088806,-19.76285743713379,-0.1511870175600052,-17,9.01232624053955,-19.741561889648438,2.8734824657440186,0,-23.833417892456055,122.46414184570312,1.5430021286010742,42.202396392822266,1,5.998857498168945,136,42.7197380065918,-8.662378311157227,272.88134765625,-68,-409
,,0,2023-06-07T10:31:21.167Z,-0.34000906348228455,-144.48318481445312,1.3641541004180908,1.6491888761520386,-34,70,50,70,200,0.7415676116943359,-19.4810848236084,-0.12925463914871216,-17,8.225122451782227,-19.465307235717773,2.867872953414917,0,-23.551645278930664,120.5516586303711,1.543242335319519,42.48869323730469,0,6.043087959289551,136,42.964115142822266,-7.405745506286621,272.88134765625,-67,-409
,,0,2023-06-07T10:31:21.195Z,-0.33499854803085327,,1.3644568920135498,1.6490634679794312,,69,,,,0.7460293173789978,-19.19400405883789,,-16,7.805886745452881,-19.17534828186035,,0,-23.264564514160156,,1.5434812307357788,42.74433135986328,0,5.99271821975708,,43.200801849365234,-5.677553176879883,,-67,
,,0,2023-06-07T10:31:21.196Z,,-153.53196716308594,,,-34,,50,70,200,,,-0.09909199923276901,,,,2.8622779846191406,,,119.60967254638672,,,,,136,,,272.88134765625,,-409
,,0,2023-06-07T10:31:21.237Z,-0.3305014967918396,-154.45541381835938,1.364750623703003,1.6489167213439941,-34,68,50,70,200,0.7509403228759766,-18.93634033203125,-0.09601392596960068,-16,7.260153293609619,-18.921545028686523,2.856745958328247,0,-23.006900787353516,118.09722137451172,1.5437026023864746,43.02571105957031,0,6.533056259155273,129,43.494544982910156,-5.501192569732666,259.03955078125,-66,-388
,,0,2023-06-07T10:31:21.243Z,-0.3305014967918396,-154.45541381835938,1.364750623703003,1.6489167213439941,-34,68,50,70,200,0.7509403228759766,-18.93634033203125,-0.09601392596960068,-16,7.260153293609619,-18.921545028686523,2.856745958328247,0,-23.006900787353516,118.09722137451172,1.5437026023864746,43.02571105957031,0,6.533056259155273,129,43.494544982910156,-5.501192569732666,259.03955078125,-66,-388
,,0,2023-06-07T10:31:21.289Z,-0.32666200399398804,-155.7042694091797,1.3650604486465454,1.6487257480621338,-34,68,50,70,200,0.7572270035743713,-18.716354370117188,-0.09185102581977844,-15,6.555959224700928,-18.702293395996094,2.851320743560791,0,-22.786914825439453,118.02429962158203,1.5439188480377197,43.38591384887695,0,6.703921318054199,129,43.772953033447266,-5.262676239013672,259.03955078125,-66,-388
,,0,2023-06-07T10:31:21.315Z,-0.3235849142074585,-169.4184112548828,1.3653898239135742,1.648621678352356,-34,67,50,70,200,0.7610436081886292,-18.540050506591797,-0.046137239784002304,-15,5.69661808013916,-18.52849769592285,2.846039056777954,0,-22.610610961914062,117.6309814453125,1.5440951585769653,43.60458755493164,0,5.984529495239258,129,43.969173431396484,-2.6434690952301025,259.03955078125,-65,-388
,,0,2023-06-07T10:31:21.344Z,-0.3235849142074585,,1.3653898239135742,1.648621678352356,,67,,,,0.7610436081886292,-18.540050506591797,,-15,5.69661808013916,-18.52849769592285,,0,-22.610610961914062,,1.5440951585769653,43.60458755493164,0,5.984529495239258,,43.969173431396484,-2.6434690952301025,,-65,
,,0,2023-06-07T10:31:21.345Z,,-169.4184112548828,,,-34,,50,70,200,,,-0.046137239784002304,,,,2.846039056777954,,,117.6309814453125,,,,,129,,,259.03955078125,,-388
,,0,2023-06-07T10:31:21.353Z,-0.32042574882507324,,1.3657037019729614,1.6485553979873657,,66,,,,0.7636043429374695,-18.35904312133789,,-15,5.228039264678955,-18.348392486572266,,0,-22.429603576660156,,1.544260025024414,43.75130844116211,0,6.261185169219971,,44.2362174987793,-1.6078776121139526,,-65,
,,0,2023-06-07T10:31:21.354Z,,-174.8407440185547,,,-34,,50,70,200,,,-0.028062758967280388,,,,2.840930700302124,,,115.17709350585938,,,,,129,,,259.03955078125,,-388
,,0,2023-06-07T10:31:21.405Z,-0.31854212284088135,-181.2661895751953,1.3660584688186646,1.648486852645874,-34,66,50,70,200,0.7660284638404846,-18.25111961364746,-0.0066446103155612946,-14,4.216062068939209,-18.245864868164062,2.8360209465026855,0,-22.321680068969727,114.52790832519531,1.5443979501724243,43.89019775390625,0,6.1836137771606445,129,44.47890853881836,-0.38070812821388245,259.03955078125,-64,-388
,,0,2023-06-07T10:31:21.434Z,-0.31812188029289246,-191.98806762695312,1.3665356636047363,1.6484229564666748,-34,65,50,70,200,0.7682198286056519,-18.227041244506836,0.029094954952597618,-14,2.770418405532837,-18.22592544555664,2.831329107284546,0,-22.2976016998291,113.44334411621094,1.54452383518219,44.01575469970703,0,5.799830436706543,129,44.6878776550293,1.667018175125122,259.03955078125,-63,-388
,,0,2023-06-07T10:31:21.442Z,-0.31812188029289246,-191.98806762695312,1.3665356636047363,1.6484229564666748,-34,65,50,70,200,0.7682198286056519,-18.227041244506836,0.029094954952597618,-14,2.770418405532837,-18.22592544555664,2.831329107284546,0,-22.2976016998291,113.44334411621094,1.54452383518219,44.01575469970703,0,5.799830436706543,129,44.6878776550293,1.667018175125122,259.03955078125,-63,-388
,,0,2023-06-07T10:31:21.474Z,-0.3180491626262665,-201.3866729736328,1.3670140504837036,1.6483697891235352,-34,64,50,70,200,0.7700268626213074,-18.222875595092773,0.06042368337512016,-14,20.875574111938477,-18.220462799072266,2.826892614364624,0,-20.376270294189453,111.68504333496094,1.5446410179138184,44.11928939819336,0,5.644009590148926,129,44.9042854309082,3.462022066116333,259.03955078125,-62,-388
,,0,2023-06-07T10:31:21.528Z,-0.3166946768760681,-211.6905059814453,1.3674519062042236,1.6483439207077026,-34,63,50,70,200,0.7711989283561707,-18.1452693939209,0.09476971626281738,-14,13.301407814025879,-18.140052795410156,2.8227689266204834,0,-20.298664093017578,110.30110931396484,1.5447747707366943,44.18644332885742,0,5.523298740386963,129,45.117977142333984,5.429904937744141,259.03955078125,-61,-388
,,0,2023-06-07T10:31:21.539Z,-0.3166946768760681,-211.6905059814453,1.3674519062042236,1.6483439207077026,-34,63,50,70,200,0.7711989283561707,-18.1452693939209,0.09476971626281738,-14,13.301407814025879,-18.140052795410156,2.8227689266204834,0,-20.298664093017578,110.30110931396484,1.5447747707366943,44.18644332885742,0,5.523298740386963,129,45.117977142333984,5.429904937744141,259.03955078125,-61,-388
